Itearations;Unique samples;Sample length;Map size;MSE
120;50;1;18;0.003082488
120;50;1;20;0.00480056
120;50;2;2;0.092184777
120;50;2;4;0.062726365
120;50;2;6;0.048803341
120;50;2;8;0.042398201
120;50;2;10;0.04216942
120;50;2;12;0.043166348
120;50;2;14;0.028946619
120;50;2;16;0.029218667
120;50;2;18;0.030578948
120;50;2;20;0.034231116
120;50;3;2;0.217214744
120;50;3;4;0.135935682
120;50;3;6;0.101483614
120;50;3;8;0.122716415
120;50;3;10;0.094963937
120;50;3;12;0.12115252
120;50;3;14;0.085049095
120;50;3;16;0.097070348
120;50;3;18;0.096932612
120;50;3;20;0.101338129
120;50;4;2;0.280931353
120;50;4;4;0.251269403
120;50;4;6;0.204039533
120;50;4;8;0.18828756
120;50;4;10;0.180240958
120;50;4;12;0.158211434
120;50;4;14;0.160833161
120;50;4;16;0.147999289
120;50;4;18;0.148863892
120;50;4;20;0.151662729
120;50;5;2;0.42087116
120;50;5;4;0.307661668
120;50;5;6;0.277867999
120;50;5;8;0.245161435
120;50;5;10;0.262833313
120;50;5;12;0.251214467
120;50;5;14;0.2561846
120;50;5;16;0.220811473
120;50;5;18;0.252202587
120;50;5;20;0.219356395
120;50;6;2;0.50074563
120;50;6;4;0.439830719
120;50;6;6;0.326673164
120;50;6;8;0.352735439
120;50;6;10;0.301165462
120;50;6;12;0.340797928
120;50;6;14;0.309625419
120;50;6;16;0.358121514
120;50;6;18;0.332923827
120;50;6;20;0.311189246
120;50;7;2;0.642896005
120;50;7;4;0.454862521
120;50;7;6;0.422469384
120;50;7;8;0.416464726
120;50;7;10;0.428896347
120;50;7;12;0.424294072
120;50;7;14;0.455592168
120;50;7;16;0.385907193
120;50;7;18;0.418283866
120;50;7;20;0.412796381
120;50;8;2;0.779744547
120;50;8;4;0.625977659
120;50;8;6;0.595516446
120;50;8;8;0.550230017
120;50;8;10;0.542774912
120;50;8;12;0.525060531
120;50;8;14;0.499538571
120;50;8;16;0.489961792
120;50;8;18;0.512767011
120;50;8;20;0.48313765
120;50;9;2;0.879692938
120;50;9;4;0.712334661
120;50;9;6;0.649539443
120;50;9;8;0.598402896
120;50;9;10;0.59906267
120;50;9;12;0.603455246
120;50;9;14;0.565487461
120;50;9;16;0.598042919
120;50;9;18;0.606400433
120;50;9;20;0.598750204
120;50;10;2;0.917947964
120;50;10;4;0.77855662
120;50;10;6;0.725152286
120;50;10;8;0.748137807
120;50;10;10;0.740783717
120;50;10;12;0.651830186
120;50;10;14;0.647743448
120;50;10;16;0.66046459
120;50;10;18;0.677679428
120;50;10;20;0.679962756
130;5;1;2;0.009206439
130;5;1;4;0.007399064
130;5;1;6;7.64E-04
130;5;1;8;0
130;5;1;10;2.68E-07
130;5;1;12;7.92E-07
130;5;1;14;4.43E-07
130;5;1;16;2.98E-06
130;5;1;18;1.18E-05
130;5;1;20;0
130;5;2;2;0.060520873
130;5;2;4;0.004933162
130;5;2;6;0.010229108
130;5;2;8;0.001306191
130;5;2;10;4.81E-04
130;5;2;12;3.07E-06
130;5;2;14;0
130;5;2;16;0
130;5;2;18;0
130;5;2;20;8.52E-05
130;5;3;2;0.075201532
130;5;3;4;0.010229697
130;5;3;6;0.015777283
130;5;3;8;2.54E-04
130;5;3;10;0.005864419
130;5;3;12;0.001783881
130;5;3;14;0
130;5;3;16;0.008337051
130;5;3;18;0
130;5;3;20;0
130;5;4;2;0.10577116
130;5;4;4;0.018904192
130;5;4;6;0.041203766
130;5;4;8;0.01261926
130;5;4;10;0.005678611
130;5;4;12;0
130;5;4;14;0.004431423
130;5;4;16;0.006513808
130;5;4;18;0.00758146
130;5;4;20;0.005866169
130;5;5;2;0.137229273
130;5;5;4;0.031980052
130;5;5;6;0.025239098
130;5;5;8;0.02124909
130;5;5;10;0.008967208
130;5;5;12;0.028940643
130;5;5;14;0.006120761
130;5;5;16;0.003660334
130;5;5;18;0.006661922
130;5;5;20;0.024072176
130;5;6;2;0.187140243
130;5;6;4;0.112029343
130;5;6;6;0.028340379
130;5;6;8;0.025028051
130;5;6;10;0.009005348
130;5;6;12;0.024480707
130;5;6;14;0.013155435
130;5;6;16;0.003422191
130;5;6;18;4.49E-07
130;5;6;20;0.01221687
130;5;7;2;0.253741
130;5;7;4;0.095574859
130;5;7;6;0.023966972
130;5;7;8;7.37E-04
130;5;7;10;0.034896949
130;5;7;12;0.015891205
130;5;7;14;0.027886349
130;5;7;16;0.008816791
130;5;7;18;4.05E-06
130;5;7;20;8.13E-06
130;5;8;2;0.207070438
130;5;8;4;0.06940559
130;5;8;6;0.091897533
130;5;8;8;0.040426417
130;5;8;10;0.04038461
130;5;8;12;1.26E-04
130;5;8;14;0
130;5;8;16;0.017494493
130;5;8;18;0.01233145
130;5;8;20;0.023722288
130;5;9;2;0.540239381
130;5;9;4;0.13222674
130;5;9;6;0.070876372
130;5;9;8;0.063927233
130;5;9;10;0.009813845
130;5;9;12;0.034297222
130;5;9;14;0.00900473
130;5;9;16;0.05114899
130;5;9;18;0.004026943
130;5;9;20;0
130;5;10;2;0.414652665
130;5;10;4;0.044876475
130;5;10;6;0.103792465
130;5;10;8;0.047006579
130;5;10;10;0.042744491
130;5;10;12;0.026007483
130;5;10;14;0.028995781
130;5;10;16;0.005653033
130;5;10;18;0
130;5;10;20;0.030986357
130;10;1;2;0.028227203
130;10;1;4;0.012022824
130;10;1;6;0.002197942
130;10;1;8;0.001428075
130;10;1;10;0.008161449
130;10;1;12;0.00126908
130;10;1;14;0.005972012
130;10;1;16;9.74E-04
130;10;1;18;9.05E-04
130;10;1;20;6.75E-04
130;10;2;2;0.071851417
130;10;2;4;0.039906435
130;10;2;6;0.013952906
130;10;2;8;0.019808185
130;10;2;10;0.018946163
130;10;2;12;0.0101922
130;10;2;14;0.016156025
130;10;2;16;0.008623478
130;10;2;18;0.008586263
130;10;2;20;0.010881276
130;10;3;2;0.166182043
130;10;3;4;0.075033753
130;10;3;6;0.060654207
130;10;3;8;0.043211266
130;10;3;10;0.038888894
130;10;3;12;0.030696893
130;10;3;14;0.022942116
130;10;3;16;0.042966781
130;10;3;18;0.02430876
130;10;3;20;0.025579713
130;10;4;2;0.217190046
130;10;4;4;0.120430296
130;10;4;6;0.103634011
130;10;4;8;0.066599954
130;10;4;10;0.099649625
130;10;4;12;0.061099568
130;10;4;14;0.045062367
130;10;4;16;0.056739634
130;10;4;18;0.063307618
130;10;4;20;0.043909975
130;10;5;2;0.328769902
130;10;5;4;0.172570971
130;10;5;6;0.114379507
130;10;5;8;0.108973648
130;10;5;10;0.107075026
130;10;5;12;0.065286589
130;10;5;14;0.056300711
130;10;5;16;0.081582078
130;10;5;18;0.065798516
130;10;5;20;0.103466194
130;10;6;2;0.371064129
130;10;6;4;0.173241003
130;10;6;6;0.188356859
130;10;6;8;0.14162782
130;10;6;10;0.174617072
130;10;6;12;0.150066025
130;10;6;14;0.118742482
130;10;6;16;0.113124403
130;10;6;18;0.109668353
130;10;6;20;0.11043526
130;10;7;2;0.421960668
130;10;7;4;0.231958543
130;10;7;6;0.234743279
130;10;7;8;0.19199231
130;10;7;10;0.206505749
130;10;7;12;0.141669229
130;10;7;14;0.174610859
130;10;7;16;0.19296123
130;10;7;18;0.141094223
130;10;7;20;0.137673393
130;10;8;2;0.524565437
130;10;8;4;0.379838002
130;10;8;6;0.276403392
130;10;8;8;0.231198439
130;10;8;10;0.192517806
130;10;8;12;0.177573446
130;10;8;14;0.191768279
130;10;8;16;0.191161436
130;10;8;18;0.155450021
130;10;8;20;0.201127368
130;10;9;2;0.571343063
130;10;9;4;0.397487152
130;10;9;6;0.37643447
130;10;9;8;0.261397183
130;10;9;10;0.307607383
130;10;9;12;0.265187745
130;10;9;14;0.199986194
130;10;9;16;0.243449585
130;10;9;18;0.211412142
130;10;9;20;0.192705091
130;10;10;2;0.784354752
130;10;10;4;0.559124181
130;10;10;6;0.357689341
130;10;10;8;0.289566433
130;10;10;10;0.286609808
130;10;10;12;0.301491568
130;10;10;14;0.262886643
130;10;10;16;0.234066386
130;10;10;18;0.292823616
130;10;10;20;0.273619306
130;15;1;2;0.062238636
130;15;1;4;0.009745444
130;15;1;6;0.008326958
130;15;1;8;0.008793348
130;15;1;10;0.002068102
130;15;1;12;0.004085628
130;15;1;14;0.002031605
130;15;1;16;0.004673078
130;15;1;18;0.006807762
130;15;1;20;0.004695246
130;15;2;2;0.075705802
130;15;2;4;0.034599196
130;15;2;6;0.031225759
130;15;2;8;0.024317657
130;15;2;10;0.033073604
130;15;2;12;0.026007619
130;15;2;14;0.014772303
130;15;2;16;0.027435302
130;15;2;18;0.021158327
130;15;2;20;0.014329152
130;15;3;2;0.166708214
130;15;3;4;0.109697301
130;15;3;6;0.073292515
130;15;3;8;0.060693362
130;15;3;10;0.059372739
130;15;3;12;0.049764528
130;15;3;14;0.037550307
130;15;3;16;0.043907332
130;15;3;18;0.048196539
130;15;3;20;0.061675779
130;15;4;2;0.209640854
130;15;4;4;0.173352139
130;15;4;6;0.156892706
130;15;4;8;0.116122601
130;15;4;10;0.106962381
130;15;4;12;0.105520315
130;15;4;14;0.128128565
130;15;4;16;0.111526285
130;15;4;18;0.099752347
130;15;4;20;0.120199878
130;15;5;2;0.346254461
130;15;5;4;0.235106642
130;15;5;6;0.209502212
130;15;5;8;0.167441488
130;15;5;10;0.15886382
130;15;5;12;0.169473714
130;15;5;14;0.146871067
130;15;5;16;0.189106035
130;15;5;18;0.130659653
130;15;5;20;0.133971919
130;15;6;2;0.476590811
130;15;6;4;0.337630622
130;15;6;6;0.311694729
130;15;6;8;0.270467434
130;15;6;10;0.251803157
130;15;6;12;0.227846631
130;15;6;14;0.148207846
130;15;6;16;0.207906058
130;15;6;18;0.212243907
130;15;6;20;0.214885222
130;15;7;2;0.51666972
130;15;7;4;0.387408332
130;15;7;6;0.319796769
130;15;7;8;0.343071362
130;15;7;10;0.292934712
130;15;7;12;0.2912714
130;15;7;14;0.255899096
130;15;7;16;0.267247062
130;15;7;18;0.281138868
130;15;7;20;0.251398512
130;15;8;2;0.582083256
130;15;8;4;0.424352937
130;15;8;6;0.484723153
130;15;8;8;0.405253876
130;15;8;10;0.331823305
130;15;8;12;0.364384225
130;15;8;14;0.279345644
130;15;8;16;0.234458091
130;15;8;18;0.356582319
130;15;8;20;0.365804324
130;15;9;2;0.753436375
130;15;9;4;0.524963007
130;15;9;6;0.493689459
130;15;9;8;0.424967509
130;15;9;10;0.441434398
130;15;9;12;0.461900931
130;15;9;14;0.398029887
130;15;9;16;0.364290567
130;15;9;18;0.388444112
130;15;9;20;0.361992951
130;15;10;2;0.854124835
130;15;10;4;0.582443795
130;15;10;6;0.560801153
130;15;10;8;0.46518964
130;15;10;10;0.484551282
130;15;10;12;0.484462254
130;15;10;14;0.433112923
130;15;10;16;0.372250065
130;15;10;18;0.398504207
130;15;10;20;0.407331857
130;20;1;2;0.031112388
130;20;1;4;0.009152972
130;20;1;6;0.006225597
130;20;1;8;0.002708609
130;20;1;10;0.003672718
130;20;1;12;0.002181244
130;20;1;14;0.002234714
130;20;1;16;0.009263878
130;20;1;18;0.002705603
130;20;1;20;0.002798398
130;20;2;2;0.108888321
130;20;2;4;0.035465277
130;20;2;6;0.03258875
130;20;2;8;0.028070917
130;20;2;10;0.020842315
130;20;2;12;0.028981364
130;20;2;14;0.023059026
130;20;2;16;0.016925726
130;20;2;18;0.022631427
130;20;2;20;0.023547337
130;20;3;2;0.180461107
130;20;3;4;0.110823068
130;20;3;6;0.075400115
130;20;3;8;0.076900023
130;20;3;10;0.084198294
130;20;3;12;0.10587492
130;20;3;14;0.071595139
130;20;3;16;0.068928266
130;20;3;18;0.066266252
130;20;3;20;0.058148391
130;20;4;2;0.271239606
130;20;4;4;0.143535964
130;20;4;6;0.194093655
130;20;4;8;0.137093546
130;20;4;10;0.130019601
130;20;4;12;0.156473106
130;20;4;14;0.120801378
130;20;4;16;0.118669459
130;20;4;18;0.139812214
130;20;4;20;0.124815096
130;20;5;2;0.370395943
130;20;5;4;0.25608881
130;20;5;6;0.212692558
130;20;5;8;0.186454345
130;20;5;10;0.256056745
130;20;5;12;0.230336906
130;20;5;14;0.191085511
130;20;5;16;0.176061015
130;20;5;18;0.173935252
130;20;5;20;0.189343748
130;20;6;2;0.456926948
130;20;6;4;0.391097572
130;20;6;6;0.312238237
130;20;6;8;0.280153536
130;20;6;10;0.252282662
130;20;6;12;0.244870216
130;20;6;14;0.242324454
130;20;6;16;0.253184729
130;20;6;18;0.225081987
130;20;6;20;0.234422325
130;20;7;2;0.535271082
130;20;7;4;0.436151175
130;20;7;6;0.345360132
130;20;7;8;0.38464513
130;20;7;10;0.35397322
130;20;7;12;0.335746272
130;20;7;14;0.302295003
130;20;7;16;0.315212914
130;20;7;18;0.351570176
130;20;7;20;0.294341964
130;20;8;2;0.768941699
130;20;8;4;0.465578814
130;20;8;6;0.470361658
130;20;8;8;0.436278237
130;20;8;10;0.377162514
130;20;8;12;0.419433003
130;20;8;14;0.395043825
130;20;8;16;0.387016415
130;20;8;18;0.342916248
130;20;8;20;0.361396091
130;20;9;2;0.804570374
130;20;9;4;0.568854223
130;20;9;6;0.520829305
130;20;9;8;0.496641422
130;20;9;10;0.496331928
130;20;9;12;0.449438207
130;20;9;14;0.478618088
130;20;9;16;0.455864437
130;20;9;18;0.47530502
130;20;9;20;0.422429582
130;20;10;2;0.878319844
130;20;10;4;0.657905945
130;20;10;6;0.623818348
130;20;10;8;0.612771759
130;20;10;10;0.527911187
130;20;10;12;0.483070348
130;20;10;14;0.511434279
130;20;10;16;0.484521055
130;20;10;18;0.590118789
130;20;10;20;0.503112738
130;25;1;2;0.034904988
130;25;1;4;0.006225999
130;25;1;6;0.008157989
130;25;1;8;0.007741287
130;25;1;10;0.002321283
130;25;1;12;0.006296412
130;25;1;14;0.005610695
130;25;1;16;0.003652412
130;25;1;18;0.00205122
130;25;1;20;0.005515487
130;25;2;2;0.107638325
130;25;2;4;0.034953478
130;25;2;6;0.050455203
130;25;2;8;0.028711219
130;25;2;10;0.026859092
130;25;2;12;0.030636116
130;25;2;14;0.021627522
130;25;2;16;0.031318937
130;25;2;18;0.025090761
130;25;2;20;0.022308176
130;25;3;2;0.149823844
130;25;3;4;0.091416407
130;25;3;6;0.092534047
130;25;3;8;0.115636818
130;25;3;10;0.083343271
130;25;3;12;0.07416017
130;25;3;14;0.070096664
130;25;3;16;0.071837285
130;25;3;18;0.086893949
130;25;3;20;0.077083426
130;25;4;2;0.257355371
130;25;4;4;0.207208331
130;25;4;6;0.185685912
130;25;4;8;0.16802778
130;25;4;10;0.140484726
130;25;4;12;0.113956572
130;25;4;14;0.119711152
130;25;4;16;0.148737504
130;25;4;18;0.136103824
130;25;4;20;0.130017252
130;25;5;2;0.374664634
130;25;5;4;0.30395433
130;25;5;6;0.273586328
130;25;5;8;0.247324301
130;25;5;10;0.201690351
130;25;5;12;0.200024185
130;25;5;14;0.179665322
130;25;5;16;0.195749836
130;25;5;18;0.196865508
130;25;5;20;0.185622359
130;25;6;2;0.536927294
130;25;6;4;0.3640598
130;25;6;6;0.320205728
130;25;6;8;0.264828947
130;25;6;10;0.283519636
130;25;6;12;0.272280892
130;25;6;14;0.293848807
130;25;6;16;0.313162403
130;25;6;18;0.291129196
130;25;6;20;0.278567586
130;25;7;2;0.560078896
130;25;7;4;0.558456493
130;25;7;6;0.402180166
130;25;7;8;0.38743582
130;25;7;10;0.34368978
130;25;7;12;0.34922916
130;25;7;14;0.34609851
130;25;7;16;0.336631983
130;25;7;18;0.377655565
130;25;7;20;0.306528944
130;25;8;2;0.700803727
130;25;8;4;0.549320774
130;25;8;6;0.487894599
130;25;8;8;0.507208933
130;25;8;10;0.455124201
130;25;8;12;0.479241539
130;25;8;14;0.480814092
130;25;8;16;0.450854658
130;25;8;18;0.392495414
130;25;8;20;0.400893701
130;25;9;2;0.772553116
130;25;9;4;0.676830954
130;25;9;6;0.57795821
130;25;9;8;0.532748735
130;25;9;10;0.491370185
130;25;9;12;0.526093295
130;25;9;14;0.472803198
130;25;9;16;0.522953769
130;25;9;18;0.517528027
130;25;9;20;0.519819107
130;25;10;2;0.898362314
130;25;10;4;0.704056934
130;25;10;6;0.701925883
130;25;10;8;0.639828014
130;25;10;10;0.600146288
130;25;10;12;0.55155919
130;25;10;14;0.624998948
130;25;10;16;0.575111677
130;25;10;18;0.558244504
130;25;10;20;0.564770288
130;30;1;2;0.013669399
130;30;1;4;0.004826112
130;30;1;6;0.004541829
130;30;1;8;0.001303494
130;30;1;10;0.010520964
130;30;1;12;0.009286
130;30;1;14;0.002223759
130;30;1;16;0.003560709
130;30;1;18;0.001649366
130;30;1;20;0.001685856
130;30;2;2;0.153006524
130;30;2;4;0.065835318
130;30;2;6;0.04026858
130;30;2;8;0.02342569
130;30;2;10;0.04025223
130;30;2;12;0.029153947
130;30;2;14;0.028566944
130;30;2;16;0.029444826
130;30;2;18;0.02086915
130;30;2;20;0.024823504
130;30;3;2;0.226827686
130;30;3;4;0.127886952
130;30;3;6;0.0942562
130;30;3;8;0.083917618
130;30;3;10;0.085601908
130;30;3;12;0.079174558
130;30;3;14;0.073970454
130;30;3;16;0.097380812
130;30;3;18;0.088167743
130;30;3;20;0.089621525
130;30;4;2;0.274110857
130;30;4;4;0.211625351
130;30;4;6;0.166139598
130;30;4;8;0.160685782
130;30;4;10;0.149006275
130;30;4;12;0.13396457
130;30;4;14;0.133063546
130;30;4;16;0.162740378
130;30;4;18;0.171416023
130;30;4;20;0.148757169
130;30;5;2;0.438957528
130;30;5;4;0.282316101
130;30;5;6;0.247627892
130;30;5;8;0.238238265
130;30;5;10;0.215975222
130;30;5;12;0.232542269
130;30;5;14;0.206337743
130;30;5;16;0.21201734
130;30;5;18;0.221992301
130;30;5;20;0.245230589
130;30;6;2;0.502380147
130;30;6;4;0.406934795
130;30;6;6;0.348363982
130;30;6;8;0.306126966
130;30;6;10;0.293544675
130;30;6;12;0.281547313
130;30;6;14;0.314811419
130;30;6;16;0.308158308
130;30;6;18;0.294500762
130;30;6;20;0.309303182
130;30;7;2;0.596807914
130;30;7;4;0.453360479
130;30;7;6;0.481876031
130;30;7;8;0.384127717
130;30;7;10;0.351304277
130;30;7;12;0.350481164
130;30;7;14;0.319336788
130;30;7;16;0.358980624
130;30;7;18;0.365324211
130;30;7;20;0.379536882
130;30;8;2;0.674302363
130;30;8;4;0.538921848
130;30;8;6;0.487792666
130;30;8;8;0.50573626
130;30;8;10;0.473219375
130;30;8;12;0.436546316
130;30;8;14;0.496035166
130;30;8;16;0.46578088
130;30;8;18;0.475569545
130;30;8;20;0.500542527
130;30;9;2;0.848323918
130;30;9;4;0.636654049
130;30;9;6;0.625912423
130;30;9;8;0.621976372
130;30;9;10;0.568928223
130;30;9;12;0.545736662
130;30;9;14;0.500881556
130;30;9;16;0.484144049
130;30;9;18;0.50503174
130;30;9;20;0.51691446
130;30;10;2;0.882566952
130;30;10;4;0.84045659
130;30;10;6;0.70971797
130;30;10;8;0.724859701
130;30;10;10;0.663389854
130;30;10;12;0.633777886
130;30;10;14;0.588331028
130;30;10;16;0.601359758
130;30;10;18;0.630106432
130;30;10;20;0.652200642
130;35;1;2;0.018036709
130;35;1;4;0.00632379
130;35;1;6;0.002896306
130;35;1;8;0.004653457
130;35;1;10;0.00918332
130;35;1;12;0.006554562
130;35;1;14;0.005459348
130;35;1;16;0.00716507
130;35;1;18;0.003562965
130;35;1;20;0.00503432
130;35;2;2;0.118358432
130;35;2;4;0.055109487
130;35;2;6;0.037840433
130;35;2;8;0.04003584
130;35;2;10;0.026524748
130;35;2;12;0.041251604
130;35;2;14;0.030652167
130;35;2;16;0.032140849
130;35;2;18;0.02562554
130;35;2;20;0.032973272
130;35;3;2;0.200468202
130;35;3;4;0.142438244
130;35;3;6;0.110869982
130;35;3;8;0.08803184
130;35;3;10;0.095479252
130;35;3;12;0.078631881
130;35;3;14;0.081375656
130;35;3;16;0.081933416
130;35;3;18;0.072743087
130;35;3;20;0.082328893
130;35;4;2;0.312860755
130;35;4;4;0.195815397
130;35;4;6;0.162169323
130;35;4;8;0.16751985
130;35;4;10;0.204042724
130;35;4;12;0.134143146
130;35;4;14;0.118415733
130;35;4;16;0.167291977
130;35;4;18;0.154873608
130;35;4;20;0.156482031
130;35;5;2;0.362526487
130;35;5;4;0.285515216
130;35;5;6;0.294140435
130;35;5;8;0.254915497
130;35;5;10;0.215016239
130;35;5;12;0.252935334
130;35;5;14;0.223359369
130;35;5;16;0.253997269
130;35;5;18;0.232994887
130;35;5;20;0.231139353
130;35;6;2;0.491245962
130;35;6;4;0.384042428
130;35;6;6;0.349438255
130;35;6;8;0.312389061
130;35;6;10;0.325806545
130;35;6;12;0.34886661
130;35;6;14;0.300759987
130;35;6;16;0.285907284
130;35;6;18;0.319931881
130;35;6;20;0.305639087
130;35;7;2;0.638137356
130;35;7;4;0.499858697
130;35;7;6;0.429082556
130;35;7;8;0.456091756
130;35;7;10;0.416457503
130;35;7;12;0.36054849
130;35;7;14;0.374979761
130;35;7;16;0.333768355
130;35;7;18;0.345898966
130;35;7;20;0.376099632
130;35;8;2;0.711087997
130;35;8;4;0.607519028
130;35;8;6;0.540848762
130;35;8;8;0.480904551
130;35;8;10;0.5021998
130;35;8;12;0.493954583
130;35;8;14;0.46167621
130;35;8;16;0.492627809
130;35;8;18;0.440231095
130;35;8;20;0.464629887
130;35;9;2;0.770450016
130;35;9;4;0.671860846
130;35;9;6;0.609767074
130;35;9;8;0.604870622
130;35;9;10;0.599208616
130;35;9;12;0.547287961
130;35;9;14;0.574548708
130;35;9;16;0.543223089
130;35;9;18;0.516268636
130;35;9;20;0.5909678
130;35;10;2;0.98474081
130;35;10;4;0.783991768
130;35;10;6;0.723376802
130;35;10;8;0.720248456
130;35;10;10;0.694694588
130;35;10;12;0.685119853
130;35;10;14;0.605103894
130;35;10;16;0.636662605
130;35;10;18;0.661952085
130;35;10;20;0.647191064
130;40;1;2;0.026049622
130;40;1;4;0.003477881
130;40;1;6;0.014304761
130;40;1;8;0.003754808
130;40;1;10;0.007224753
130;40;1;12;0.01442415
130;40;1;14;0.003926729
130;40;1;16;0.001589199
130;40;1;18;0.002750741
130;40;1;20;0.003315249
130;40;2;2;0.117574858
130;40;2;4;0.046144818
130;40;2;6;0.048996389
130;40;2;8;0.043527454
130;40;2;10;0.044484899
130;40;2;12;0.032975198
130;40;2;14;0.034586243
130;40;2;16;0.026643905
130;40;2;18;0.036948664
130;40;2;20;0.030675321
130;40;3;2;0.207118953
130;40;3;4;0.111773786
130;40;3;6;0.113414699
130;40;3;8;0.102607953
130;40;3;10;0.093665053
130;40;3;12;0.105119674
130;40;3;14;0.087799172
130;40;3;16;0.081780771
130;40;3;18;0.091858184
130;40;3;20;0.08092305
130;40;4;2;0.264598771
130;40;4;4;0.214855964
130;40;4;6;0.188389142
130;40;4;8;0.177842697
130;40;4;10;0.154430861
130;40;4;12;0.181058057
130;40;4;14;0.180360205
130;40;4;16;0.152995023
130;40;4;18;0.142842427
130;40;4;20;0.158823708
130;40;5;2;0.439310578
130;40;5;4;0.306976705
130;40;5;6;0.279804854
130;40;5;8;0.256557311
130;40;5;10;0.233481792
130;40;5;12;0.23691657
130;40;5;14;0.238846048
130;40;5;16;0.230126218
130;40;5;18;0.215247959
130;40;5;20;0.256448017
130;40;6;2;0.456298537
130;40;6;4;0.38922337
130;40;6;6;0.369056836
130;40;6;8;0.407372673
130;40;6;10;0.334901904
130;40;6;12;0.318200067
130;40;6;14;0.319039428
130;40;6;16;0.293272885
130;40;6;18;0.309336062
130;40;6;20;0.28180533
130;40;7;2;0.618976213
130;40;7;4;0.46477687
130;40;7;6;0.445158602
